Customer ID,Tenure,Completed tutorial,Theme,TicketCount,Continent,Country-Region,Subscription Type,Role in Org,Company Size,browser,tablet,mobile,FirstName,LastName,Email,Rating
10041344,29.0,no,price,8,Europe,Germany,Premier,consumer,5000 - 50000,True,False,False,Megan,Sanders,megan49@adventure-works.com,Low
10042186,20.0,no,speed,5,Europe,France,Premier,consumer,5000 - 50000,False,False,True,Julia,Simmons,julia81@adventure-works.com,Low
10044671,0.0,no,reliability,6,Europe,UK,Premier,publisher,< 5000,True,False,False,Vincent,Huang,vincent6@adventure-works.com,Low
10016347,9.0,no,price,0,Europe,Germany,Basic,administrator,5000 - 50000,True,False,False,Jeffery,Lin,jeffery8@adventure-works.com,High
10000011,10.0,yes,reliability,1,Europe,UK,Premier,publisher,< 5000,True,False,False,Curtis,Lu,curtis9@adventure-works.com,High
10043049,23.0,yes,features,8,Europe,UK,Premier,consumer,5000 - 50000,False,False,True,Jennifer,Murphy,jennifer60@adventure-works.com,Low
10045195,28.0,no,price,1,Europe,UK,Premier,consumer,5000 - 50000,True,False,True,Logan,Nelson,logan35@adventure-works.com,Low
10037917,36.0,no,usability,1,Europe,UK,Premier,consumer,< 5000,True,False,True,Julia,Brooks,julia63@adventure-works.com,High
10026278,8.0,yes,price,1,Europe,France,Premier,consumer,5000 - 50000,True,False,False,Andrew,Davis,andrew14@adventure-works.com,High
10043144,9.0,no,speed,9,Europe,France,Premier,consumer,5000 - 50000,False,False,True,Isaac,Ward,isaac12@adventure-works.com,Low
10015912,17.0,yes,other,9,Europe,UK,Premier,consumer,5000 - 50000,True,False,True,Denise,Rodriguez,denise20@adventure-works.com,High
10033563,24.0,yes,price,2,Europe,UK,Premier,consumer,5000 - 50000,True,True,True,Ryan,Robinson,ryan54@adventure-works.com,High
10002002,25.0,no,speed,2,Europe,France,Premier,publisher,< 5000,True,False,False,Roger,Cai,roger25@adventure-works.com,High
10034586,13.0,yes,reliability,3,Europe,UK,Premier,consumer,< 5000,True,True,False,Katherine,Miller,katherine76@adventure-works.com,High
10044544,40.0,no,reliability,8,Europe,UK,Premier,consumer,5000 - 50000,True,False,False,Emily,Coleman,emily30@adventure-works.com,Low
10019043,6.0,no,speed,0,Europe,France,Premier,consumer,5000 - 50000,True,False,True,Frederick,Subram,frederick12@adventure-works.com,High
10044739,4.0,no,price,7,Europe,UK,Premier,administrator,5000 - 50000,True,False,False,Robert,Green,robert55@adventure-works.com,Low
10040159,12.0,no,features,9,Europe,UK,Premier,publisher,5000 - 50000,True,False,False,Derrick,Martin,derrick0@adventure-works.com,Low
10014864,23.0,no,price,0,Europe,UK,Basic,consumer,5000 - 50000,True,False,True,Petr,Lazecky,petr0@adventure-works.com,High
10021058,29.0,no,features,0,Europe,UK,Premier,consumer,5000 - 50000,True,False,False,Brenda,Garcia,brenda18@adventure-works.com,High
10042135,6.0,no,services,7,Europe,UK,Premier,consumer,< 5000,True,True,False,Devin,Moore,devin6@adventure-works.com,Low
10044746,56.0,no,navigation,5,Europe,Germany,Premier,consumer,5000 - 50000,True,False,False,Miguel,Washington,miguel59@adventure-works.com,Low
10042536,20.0,yes,services,8,Europe,UK,Premier,consumer,5000 - 50000,True,False,True,Caroline,Coleman,caroline8@adventure-works.com,Low
10043577,16.0,yes,speed,5,Europe,France,Premier,consumer,5000 - 50000,True,False,True,Charles,Davis,charles8@adventure-works.com,Low
10039090,19.0,no,reliability,0,Europe,UK,Premier,consumer,> 50000,True,False,False,Catherine,Cox,catherine9@adventure-works.com,High
10044306,45.0,no,navigation,6,Europe,Germany,Premier,consumer,< 5000,True,False,False,Nina,Andersen,nina13@adventure-works.com,Low
10032565,8.0,yes,price,3,Europe,UK,Premier,consumer,5000 - 50000,True,False,False,Melanie,Morris,melanie43@adventure-works.com,High
10037850,26.0,no,design,6,Europe,France,Premier,consumer,< 5000,True,False,False,Patrick,Stewart,patrick27@adventure-works.com,High
10043634,7.0,no,speed,8,Europe,France,Premier,consumer,5000 - 50000,True,False,False,Steven,Torres,steven14@adventure-works.com,Low
10040291,18.0,no,price,9,Europe,France,Premier,publisher,5000 - 50000,True,True,False,Colin,Tang,colin27@adventure-works.com,Low
10038301,25.0,no,speed,0,Europe,France,Premier,consumer,< 5000,True,True,False,Terrance,Rodriguez,terrance17@adventure-works.com,High
10040990,13.0,no,speed,9,Europe,France,Premier,consumer,< 5000,True,True,False,Latasha,Gutierrez,latasha11@adventure-works.com,Low
10037718,11.0,yes,speed,4,Europe,France,Premier,consumer,5000 - 50000,True,True,False,Latoya,She,latoya0@adventure-works.com,High
10043448,22.0,yes,features,8,Europe,France,Premier,consumer,5000 - 50000,True,False,False,Lucas,Gonzalez,lucas0@adventure-works.com,Low
10040450,4.0,yes,price,9,Europe,UK,Basic,consumer,< 5000,True,False,False,Noah,Perez,noah30@adventure-works.com,Low
10032077,13.0,yes,reliability,2,Europe,UK,Premier,consumer,< 5000,True,False,False,Destiny,Watson,destiny44@adventure-works.com,High
10030006,6.0,no,speed,4,Europe,France,Premier,consumer,5000 - 50000,True,False,False,Benjamin,Hayes,benjamin24@adventure-works.com,High
10038654,22.0,no,price,1,Europe,UK,Premier,publisher,5000 - 50000,True,True,True,Trisha,Zhou,trisha3@adventure-works.com,High
10041271,15.0,yes,speed,5,Europe,France,Premier,consumer,< 5000,True,False,False,Haley,Patterson,haley29@adventure-works.com,Low
10018576,9.0,yes,usability,0,Europe,France,Premier,consumer,< 5000,True,False,False,Cheryl,Diaz,cheryl4@adventure-works.com,High
10015346,16.0,yes,features,1,Europe,France,Premier,consumer,< 5000,True,True,True,Emmanuel,Suri,emmanuel0@adventure-works.com,High
10041149,17.0,yes,features,6,Europe,UK,Premier,consumer,5000 - 50000,True,False,False,Rosa,Huang,rosa6@adventure-works.com,Low
10040622,13.0,yes,reliability,9,Europe,UK,Premier,administrator,5000 - 50000,True,True,False,Kyle,Collins,kyle32@adventure-works.com,Low
10010239,11.0,no,speed,2,Europe,France,Premier,publisher,< 5000,True,True,False,Christy,Liang,christy15@adventure-works.com,High
10032723,12.0,yes,speed,3,Europe,France,Premier,consumer,< 5000,True,False,False,Isabella,Barnes,isabella14@adventure-works.com,High
10028335,29.0,no,speed,1,Europe,UK,Basic,consumer,< 5000,False,True,False,Frank,Sanz,frank28@adventure-works.com,High
10038130,1.0,no,support,3,Europe,UK,Premier,consumer,5000 - 50000,True,False,True,Luke,Mitchell,luke43@adventure-works.com,High
10045089,6.0,no,speed,9,Europe,France,Premier,consumer,5000 - 50000,True,False,True,Kaitlyn,Blue,kaitlyn52@adventure-works.com,Low
10019627,10.0,yes,speed,2,Europe,France,Premier,consumer,< 5000,True,False,True,Logan,Turner,logan31@adventure-works.com,High
10002517,25.0,yes,features,2,Europe,UK,Basic,publisher,5000 - 50000,True,False,False,Nicolas,Sharma,nicolas7@adventure-works.com,High
10041619,24.0,no,price,7,Europe,Germany,Premier,consumer,5000 - 50000,True,True,True,Ann,Lopez,ann21@adventure-works.com,Low
10040292,13.0,yes,price,5,Europe,UK,Premier,publisher,5000 - 50000,True,True,False,Jessie,Alvarez,jessie2@adventure-works.com,Low
10034622,18.0,yes,navigation,1,Europe,UK,Premier,consumer,5000 - 50000,True,False,False,Veronica,Sara,veronica11@adventure-works.com,High
10034738,6.0,yes,price,1,Europe,Germany,Premier,administrator,5000 - 50000,True,False,True,Theodore,Jimenez,theodore6@adventure-works.com,High
10003445,4.0,yes,support,4,Europe,Germany,Premier,publisher,< 5000,True,False,False,Benjamin,Henderson,benjamin6@adventure-works.com,High
10019103,10.0,no,support,0,Europe,France,Premier,consumer,5000 - 50000,True,False,True,Sierra,Young,sierra15@adventure-works.com,High
10019777,13.0,yes,features,4,Europe,UK,Basic,consumer,5000 - 50000,True,False,False,Tammy,Garcia,tammy15@adventure-works.com,High
10009695,2.0,no,support,1,Europe,UK,Premier,publisher,< 5000,True,False,False,Joshua,Brown,joshua6@adventure-works.com,High
10001182,27.0,yes,speed,1,Europe,France,Premier,publisher,5000 - 50000,True,True,False,Erin,Torres,erin8@adventure-works.com,High
10043336,44.0,no,security,6,Europe,France,Premier,consumer,5000 - 50000,True,True,True,Alisha,Xie,alisha27@adventure-works.com,Low
10041536,7.0,yes,features,2,Europe,France,Premier,consumer,5000 - 50000,False,False,True,Aaron,Hayes,aaron22@adventure-works.com,Low
10000842,28.0,yes,price,1,Europe,UK,Premier,publisher,5000 - 50000,True,False,False,Justin,Wilson,justin38@adventure-works.com,High
10009007,29.0,no,speed,8,Europe,UK,Premier,publisher,< 5000,True,False,False,Ashley,Alexander,ashley46@adventure-works.com,High
10014499,18.0,no,speed,2,Europe,France,Premier,consumer,5000 - 50000,True,False,False,Meredith,Schmidt,meredith9@adventure-works.com,High
10041272,11.0,no,reliability,5,Europe,UK,Premier,consumer,5000 - 50000,False,False,True,Miranda,Powell,miranda8@adventure-works.com,Low
10040795,16.0,no,security,5,Europe,France,Premier,consumer,> 50000,True,False,True,Ernest,Xu,ernest12@adventure-works.com,Low
10044948,12.0,no,speed,5,Europe,France,Premier,consumer,5000 - 50000,True,False,True,Sophia,Hernandez,sophia16@adventure-works.com,Low
10005712,,yes,price,0,Europe,UK,Premier,publisher,< 5000,True,True,True,Suzanne,Lu,suzanne12@adventure-works.com,High
10000712,29.0,yes,reliability,3,Europe,UK,Premier,publisher,5000 - 50000,True,True,False,Shelby,Rogers,shelby19@adventure-works.com,High
10004197,17.0,yes,features,0,Europe,Germany,Premier,publisher,5000 - 50000,True,True,True,Elijah,Kumar,elijah2@adventure-works.com,High
10019874,20.0,no,price,0,Europe,Germany,Premier,consumer,5000 - 50000,True,True,False,Denise,Martinez,denise18@adventure-works.com,High
10011846,10.0,no,features,2,Europe,UK,Premier,publisher,> 50000,True,False,False,Frank,Gutierrez,frank18@adventure-works.com,High
10024193,6.0,yes,features,0,Europe,UK,Basic,consumer,5000 - 50000,False,True,False,Roy,Alvarez,roy25@adventure-works.com,High
10040251,17.0,yes,support,6,Europe,Germany,Premier,publisher,> 50000,True,False,False,Seth,Simmons,seth63@adventure-works.com,Low
10027101,25.0,no,speed,3,Europe,UK,Basic,consumer,5000 - 50000,True,False,False,Keith,Nath,keith22@adventure-works.com,High
10008438,14.0,yes,services,9,Europe,UK,Premier,publisher,< 5000,True,True,False,Shannon,Hu,shannon19@adventure-works.com,High
10011695,16.0,no,price,2,Europe,Spain,Premier,publisher,5000 - 50000,True,False,False,Darren,Martin,darren22@adventure-works.com,High
10013798,6.0,yes,speed,0,Europe,France,Premier,consumer,5000 - 50000,True,False,False,Lawrence,Moreno,lawrence4@adventure-works.com,High
10041945,7.0,yes,price,9,Europe,Germany,Basic,consumer,5000 - 50000,True,False,False,Julia,Harris,julia35@adventure-works.com,Low
10028644,19.0,no,support,0,Europe,UK,Basic,consumer,5000 - 50000,True,False,False,April,Xie,april3@adventure-works.com,High
10015933,10.0,yes,price,2,Europe,UK,Premier,consumer,5000 - 50000,True,False,True,Jessie,Sanz,jessie39@adventure-works.com,High
10002651,2.0,yes,price,6,Europe,Germany,Premier,publisher,5000 - 50000,True,False,False,Jerry,Sharma,jerry10@adventure-works.com,High
10041359,2.0,no,navigation,6,Europe,Germany,Premier,consumer,< 5000,False,False,True,Jordyn,Powell,jordyn8@adventure-works.com,Low
10044040,15.0,yes,features,2,Europe,UK,Premier,consumer,> 50000,False,False,True,Maria,Perez,maria55@adventure-works.com,Low
10041356,1.0,yes,design,5,Europe,France,Basic,consumer,< 5000,True,False,True,Victoria,Smith,victoria1@adventure-works.com,Low
10041625,6.0,no,reliability,5,Europe,UK,Premier,consumer,5000 - 50000,True,False,False,Marcus,Hayes,marcus72@adventure-works.com,Low
10017769,8.0,yes,features,4,Europe,France,Basic,consumer,5000 - 50000,True,False,False,Brianna,Foster,brianna61@adventure-works.com,High
10016750,15.0,yes,services,1,Europe,Spain,Premier,administrator,5000 - 50000,True,False,False,Carlos,Phillips,carlos33@adventure-works.com,High
10044103,16.0,yes,speed,1,Europe,France,Premier,consumer,< 5000,True,True,True,Blake,Diaz,blake69@adventure-works.com,Low
10015037,27.0,no,services,2,Europe,UK,Basic,consumer,5000 - 50000,True,True,False,Erik,Dominguez,erik13@adventure-works.com,High
10044827,27.0,no,reliability,9,Europe,UK,Premier,consumer,5000 - 50000,True,False,False,Olivia,Henderson,olivia50@adventure-works.com,Low
10042473,21.0,yes,speed,9,Europe,France,Premier,consumer,5000 - 50000,False,False,True,Erin,Gray,erin10@adventure-works.com,Low
10042533,27.0,yes,price,7,Europe,UK,Premier,consumer,5000 - 50000,True,False,False,Corey,Anand,corey19@adventure-works.com,Low
10007623,19.0,yes,other,2,Europe,UK,Premier,publisher,5000 - 50000,True,False,False,Anne,Torres,anne13@adventure-works.com,High
10042716,16.0,no,features,5,Europe,UK,Premier,consumer,5000 - 50000,True,False,False,Patrick,Peterson,patrick11@adventure-works.com,Low
10014088,10.0,yes,price,2,Europe,Germany,Premier,consumer,> 50000,True,False,False,Victoria,Reed,victoria28@adventure-works.com,High
10001427,24.0,yes,price,2,Europe,Germany,Premier,publisher,< 5000,True,False,False,Kimberly,Stewart,kimberly24@adventure-works.com,High
10043915,37.0,no,usability,8,Europe,Germany,Premier,administrator,< 5000,True,False,True,Erick,Srini,erick8@adventure-works.com,Low
10019469,2.0,no,speed,2,Europe,France,Premier,consumer,> 50000,True,False,False,Melanie,Hughes,melanie27@adventure-works.com,High
10041032,8.0,no,support,6,Europe,UK,Premier,consumer,< 5000,True,False,False,Erik,Rubio,erik21@adventure-works.com,Low
10040394,15.0,yes,price,5,Europe,Germany,Premier,consumer,> 50000,True,False,False,Madison,Hughes,madison47@adventure-works.com,Low
10032745,14.0,yes,price,0,Europe,Spain,Basic,consumer,5000 - 50000,True,False,True,Eduardo,Phillips,eduardo39@adventure-works.com,High
10041023,15.0,no,features,7,Europe,UK,Premier,consumer,5000 - 50000,True,False,True,Patrick,Torres,patrick10@adventure-works.com,Low
10027221,21.0,no,support,1,Europe,France,Premier,consumer,< 5000,True,True,True,Erin,Ramirez,erin11@adventure-works.com,High
10038599,0.0,no,support,1,Europe,France,Premier,consumer,< 5000,True,True,True,Clarence,Gao,clarence8@adventure-works.com,High
10026697,18.0,no,speed,0,Europe,Germany,Premier,administrator,5000 - 50000,True,True,True,Amanda,Simmons,amanda36@adventure-works.com,High
10002932,15.0,yes,price,1,Europe,UK,Premier,publisher,< 5000,True,False,False,Timothy,Sanchez,timothy19@adventure-works.com,High
10013299,23.0,yes,price,4,Europe,UK,Basic,consumer,> 50000,True,False,False,Andrea,Gray,andrea6@adventure-works.com,High
10043357,7.0,no,price,0,Europe,UK,Basic,administrator,< 5000,True,False,False,Abigail,Butler,abigail39@adventure-works.com,Low
10043560,7.0,yes,services,8,Europe,UK,Premier,consumer,5000 - 50000,True,False,False,Bryan,Sanders,bryan6@adventure-works.com,Low
10043653,14.0,no,support,6,Europe,France,Premier,consumer,5000 - 50000,True,False,False,Diana,Torres,diana11@adventure-works.com,Low
10026556,52.0,no,security,2,Europe,Germany,Basic,consumer,5000 - 50000,True,False,False,Tamara,Lu,tamara1@adventure-works.com,High
10040139,27.0,yes,price,6,Europe,UK,Premier,publisher,< 5000,True,False,True,Michele,Lal,michele9@adventure-works.com,Low
10015360,15.0,yes,services,7,Europe,UK,Premier,consumer,< 5000,True,False,False,Max,Blanco,max15@adventure-works.com,High
10044086,8.0,yes,speed,6,Europe,France,Premier,consumer,5000 - 50000,False,False,True,Megan,Reed,megan31@adventure-works.com,Low
10040941,27.0,no,speed,6,Europe,France,Premier,consumer,< 5000,True,False,False,Alicia,Jai,alicia9@adventure-works.com,Low
10008851,26.0,no,features,4,Europe,Spain,Premier,publisher,5000 - 50000,True,False,True,Louis,Pal,louis28@adventure-works.com,High
10040016,25.0,yes,price,8,Europe,Germany,Premier,publisher,5000 - 50000,True,False,True,Wyatt,Mitchell,wyatt40@adventure-works.com,Low
10020625,18.0,no,price,5,Europe,Germany,Premier,consumer,5000 - 50000,True,False,False,Walter,Hernandez,walter16@adventure-works.com,High
10020263,1.0,no,speed,3,Europe,France,Basic,consumer,5000 - 50000,True,True,False,Mason,Rogers,mason18@adventure-works.com,High
10040035,30.0,yes,price,8,Europe,Germany,Premier,publisher,5000 - 50000,True,False,True,Larry,Sanz,larry22@adventure-works.com,Low
10032966,15.0,yes,services,1,Europe,UK,Premier,consumer,< 5000,True,True,True,Donald,Martinez,donald19@adventure-works.com,High
10038373,,no,usability,0,Europe,Spain,Premier,consumer,< 5000,True,False,True,Cole,Sanchez,cole18@adventure-works.com,High
10018506,25.0,yes,features,0,Europe,UK,Premier,consumer,5000 - 50000,True,False,False,Ethan,Zhang,ethan20@adventure-works.com,High
10032740,9.0,no,features,3,Europe,UK,Premier,consumer,5000 - 50000,True,False,False,Eric,Hill,eric54@adventure-works.com,High
10043554,56.0,no,security,8,Europe,Germany,Premier,consumer,5000 - 50000,True,False,False,Cassidy,Patterson,cassidy11@adventure-works.com,Low
10030665,24.0,yes,speed,4,Europe,France,Premier,consumer,5000 - 50000,True,False,False,Evan,Evans,evan24@adventure-works.com,High
10005454,25.0,yes,speed,9,Europe,France,Premier,publisher,< 5000,True,True,True,Marco,Suri,marco0@adventure-works.com,High
10041755,13.0,yes,price,5,Europe,UK,Premier,consumer,5000 - 50000,False,False,True,Cynthia,Gonzalez,cynthia24@adventure-works.com,Low
10016664,6.0,yes,price,4,Europe,UK,Basic,consumer,5000 - 50000,True,True,False,Luis,Roberts,luis37@adventure-works.com,High
10031122,6.0,yes,price,4,Europe,Germany,Premier,consumer,5000 - 50000,True,True,False,Nelson,Ruiz,nelson2@adventure-works.com,High
10040845,21.0,no,services,9,Europe,UK,Premier,consumer,5000 - 50000,True,False,False,Steven,Brooks,steven11@adventure-works.com,Low
10042969,46.0,no,security,6,Europe,Germany,Premier,administrator,> 50000,True,False,False,Ashley,Moore,ashley8@adventure-works.com,Low
10029694,19.0,yes,support,1,Europe,France,Premier,consumer,5000 - 50000,True,False,False,Martha,Yang,martha4@adventure-works.com,High
10019775,29.0,no,price,1,Europe,UK,Premier,consumer,5000 - 50000,True,True,True,Johnathan,Suri,johnathan1@adventure-works.com,High
10025971,19.0,no,price,2,Europe,UK,Basic,consumer,< 5000,True,False,False,Tasha,Nath,tasha19@adventure-works.com,High
10044769,17.0,no,services,5,Europe,Spain,Premier,consumer,< 5000,True,False,True,Dawn,Yuan,dawn30@adventure-works.com,Low
10010308,26.0,no,speed,0,Europe,France,Premier,publisher,5000 - 50000,True,True,True,Kayla,Garcia,kayla17@adventure-works.com,High
10040002,29.0,yes,reliability,7,Europe,UK,Basic,publisher,5000 - 50000,True,False,True,Dennis,Liang,dennis18@adventure-works.com,Low
10042229,6.0,no,price,1,Europe,UK,Premier,consumer,< 5000,False,True,False,Diana,Navarro,diana9@adventure-works.com,Low
10045121,19.0,no,reliability,0,Europe,UK,Premier,consumer,5000 - 50000,True,False,True,Dylan,Griffin,dylan20@adventure-works.com,Low
10042850,44.0,no,reliability,2,Europe,UK,Premier,consumer,< 5000,True,False,True,Robert,Young,robert59@adventure-works.com,Low
10010087,27.0,no,price,0,Europe,Germany,Premier,publisher,5000 - 50000,True,True,False,Rebecca,Scott,rebecca15@adventure-works.com,High
10045099,16.0,no,governance,6,Europe,Spain,Premier,consumer,< 5000,False,False,True,Mason,Blue,mason13@adventure-works.com,Low
10042601,20.0,yes,features,9,Europe,France,Premier,consumer,< 5000,False,False,True,Kelli,Becker,kelli43@adventure-works.com,Low
10024337,0.0,yes,features,7,Europe,UK,Premier,consumer,> 50000,True,False,False,Christina,Bailey,christina14@adventure-works.com,High
10025043,15.0,no,price,6,Europe,UK,Basic,consumer,< 5000,True,False,False,Kari,Suarez,kari40@adventure-works.com,High
10042660,,no,usability,6,Europe,Spain,Premier,consumer,< 5000,False,False,True,Jay,Diaz,jay32@adventure-works.com,Low
10041067,22.0,no,usability,7,Europe,UK,Premier,administrator,< 5000,True,True,True,Alvin,Ma,alvin15@adventure-works.com,Low
10043322,53.0,no,speed,6,Europe,France,Premier,consumer,5000 - 50000,True,False,False,Ivan,Garcia,ivan11@adventure-works.com,Low
10043206,56.0,no,security,9,Europe,France,Premier,consumer,5000 - 50000,True,False,False,Jordan,Patterson,jordan7@adventure-works.com,Low
10043825,28.0,yes,speed,2,Europe,France,Premier,consumer,5000 - 50000,True,False,True,Albert,Cabello,albert2@adventure-works.com,Low
10043583,25.0,no,support,1,Europe,UK,Premier,consumer,< 5000,True,False,False,Brittany,Long,brittany8@adventure-works.com,Low
10026263,20.0,yes,reliability,2,Europe,France,Premier,consumer,5000 - 50000,True,False,False,Jose,Hill,jose48@adventure-works.com,High
10044736,18.0,yes,security,6,Europe,UK,Premier,consumer,5000 - 50000,True,False,True,Dalton,Garcia,dalton15@adventure-works.com,Low
10040913,14.0,no,speed,4,Europe,France,Premier,consumer,> 50000,True,True,True,Samantha,Lewis,samantha22@adventure-works.com,Low
10011287,23.0,no,price,6,Europe,Germany,Premier,publisher,5000 - 50000,True,True,False,Megan,Griffin,megan68@adventure-works.com,High
10044118,22.0,no,usability,6,Europe,UK,Premier,consumer,< 5000,True,False,True,Mitchell,Deng,mitchell1@adventure-works.com,Low
10043832,24.0,yes,features,1,Europe,France,Premier,consumer,5000 - 50000,True,False,False,Emily,Martinez,emily18@adventure-works.com,Low
10013023,19.0,no,price,2,Europe,Germany,Premier,consumer,> 50000,True,False,False,Bonnie,Nara,bonnie22@adventure-works.com,High
10021707,27.0,no,security,0,Europe,France,Basic,consumer,> 50000,True,True,False,Larry,Rubio,larry23@adventure-works.com,High
10000952,26.0,yes,features,0,Europe,UK,Premier,publisher,5000 - 50000,True,True,True,Dorothy,Robinson,dorothy3@adventure-works.com,High
10016802,2.0,yes,reliability,3,Europe,UK,Basic,consumer,5000 - 50000,True,True,False,Robyn,Romero,robyn7@adventure-works.com,High
10044037,6.0,no,features,9,Europe,France,Premier,consumer,5000 - 50000,True,True,True,Elijah,Hill,elijah41@adventure-works.com,Low
10042828,3.0,no,features,8,Europe,France,Premier,consumer,5000 - 50000,True,False,False,Haley,Rogers,haley3@adventure-works.com,Low
10044841,19.0,yes,speed,5,Europe,France,Premier,consumer,5000 - 50000,True,True,True,Austin,Rodriguez,austin35@adventure-works.com,Low
10042613,10.0,yes,features,4,Europe,UK,Basic,consumer,> 50000,True,False,True,Chelsea,Subram,chelsea14@adventure-works.com,Low
10041870,4.0,no,features,5,Europe,UK,Premier,consumer,5000 - 50000,True,False,False,Robert,Diaz,robert33@adventure-works.com,Low
10044866,24.0,no,reliability,5,Europe,UK,Premier,consumer,5000 - 50000,True,False,False,Monica,Chandra,monica2@adventure-works.com,Low
10021109,6.0,no,speed,4,Europe,France,Premier,consumer,> 50000,True,True,True,Jason,Campbell,jason36@adventure-works.com,High
10003947,16.0,yes,price,4,Europe,UK,Premier,publisher,5000 - 50000,True,True,True,Alejandro,Chen,alejandro4@adventure-works.com,High
10020851,15.0,no,features,0,Europe,UK,Premier,consumer,5000 - 50000,True,False,False,Savannah,Edwards,savannah22@adventure-works.com,High
10036976,55.0,yes,speed,1,Europe,France,Basic,consumer,5000 - 50000,True,True,False,Rob,Verhoff,rob4@adventure-works.com,High
10041561,50.0,no,security,6,Europe,France,Premier,consumer,5000 - 50000,True,True,True,Naomi,Martin,naomi0@adventure-works.com,Low
10041074,10.0,yes,features,9,Europe,UK,Premier,publisher,5000 - 50000,True,False,True,Shannon,Navarro,shannon31@adventure-works.com,Low
10043723,50.0,no,speed,8,Europe,France,Premier,consumer,5000 - 50000,True,False,False,Zoe,Cox,zoe9@adventure-works.com,Low
10045058,26.0,no,features,5,Europe,UK,Premier,administrator,5000 - 50000,True,False,False,Marshall,Chander,marshall36@adventure-works.com,Low
10041705,0.0,no,services,6,Europe,UK,Premier,consumer,5000 - 50000,True,False,False,Alexander,Robinson,alexander22@adventure-works.com,Low
10044655,59.0,no,security,9,Europe,Spain,Premier,administrator,> 50000,True,False,False,Olivia,Smith,olivia0@adventure-works.com,Low
10042759,15.0,no,reliability,9,Europe,UK,Premier,consumer,5000 - 50000,True,False,False,Leonard,Yuan,leonard8@adventure-works.com,Low
10041042,8.0,no,speed,7,Europe,France,Premier,consumer,5000 - 50000,True,False,False,Elizabeth,Perry,elizabeth37@adventure-works.com,Low
10003867,11.0,yes,services,2,Europe,UK,Premier,publisher,< 5000,True,True,True,Lauren,Richardson,lauren10@adventure-works.com,High
10039473,6.0,no,reliability,1,Europe,France,Premier,consumer,< 5000,True,False,True,Jamie,Cai,jamie25@adventure-works.com,High
10042813,11.0,yes,speed,8,Europe,France,Premier,consumer,< 5000,True,True,False,Andrea,Adams,andrea37@adventure-works.com,Low
10008462,23.0,yes,features,4,Europe,UK,Premier,publisher,5000 - 50000,True,True,False,Paige,Travers,paige27@adventure-works.com,High
10011832,5.0,no,features,4,Europe,France,Premier,publisher,5000 - 50000,True,False,False,Martin,Gonzalez,martin23@adventure-works.com,High
10030246,54.0,no,security,4,Europe,UK,Premier,administrator,5000 - 50000,True,True,True,Melissa,Diaz,melissa17@adventure-works.com,High
10040921,20.0,no,speed,5,Europe,France,Premier,consumer,5000 - 50000,True,False,False,Adrienne,Gill,adrienne10@adventure-works.com,Low
10016426,5.0,yes,features,1,Europe,UK,Premier,consumer,5000 - 50000,True,False,False,Evan,Stewart,evan27@adventure-works.com,High
10043749,20.0,no,usability,5,Europe,UK,Premier,consumer,< 5000,True,False,False,Jake,She,jake21@adventure-works.com,Low
10044120,59.0,no,security,6,Europe,France,Premier,consumer,> 50000,True,False,False,Bryant,Suri,bryant0@adventure-works.com,Low
10008693,9.0,yes,support,3,Europe,UK,Premier,publisher,5000 - 50000,True,False,False,Kayla,Foster,kayla40@adventure-works.com,High
10036964,22.0,no,reliability,2,Europe,UK,Premier,administrator,5000 - 50000,True,True,False,Nina,Raji,nina21@adventure-works.com,High
10024303,10.0,no,services,6,Europe,UK,Premier,consumer,< 5000,True,False,False,Dalton,Cox,dalton81@adventure-works.com,High
10045177,36.0,no,usability,0,Europe,UK,Premier,consumer,< 5000,True,False,False,Alexandra,Nelson,alexandra51@adventure-works.com,Low
10026205,6.0,yes,price,2,Europe,UK,Premier,consumer,5000 - 50000,True,False,False,Andy,Gomez,andy6@adventure-works.com,High
10019408,7.0,no,features,0,Europe,France,Premier,consumer,5000 - 50000,True,False,False,Ian,Long,ian50@adventure-works.com,High
10014662,18.0,yes,speed,9,Europe,France,Premier,consumer,5000 - 50000,True,False,True,Andre,Kapoor,andre1@adventure-works.com,High
10010366,0.0,no,speed,2,Europe,Germany,Premier,publisher,5000 - 50000,True,False,False,Kelvin,Andersen,kelvin9@adventure-works.com,High
10043613,0.0,no,features,8,Europe,UK,Basic,consumer,5000 - 50000,False,False,True,Albert,Alonso,albert10@adventure-works.com,Low
10042916,11.0,no,speed,9,Europe,France,Premier,consumer,5000 - 50000,False,True,True,Emma,Lee,emma21@adventure-works.com,Low
10032480,24.0,yes,usability,2,Europe,France,Premier,consumer,< 5000,True,False,False,Dylan,Miller,dylan33@adventure-works.com,High
10039510,0.0,no,usability,2,Europe,UK,Premier,administrator,< 5000,True,False,True,Sharon,Kumar,sharon14@adventure-works.com,High
10022165,0.0,yes,features,3,Europe,UK,Premier,consumer,5000 - 50000,True,False,False,Veronica,Chandra,veronica2@adventure-works.com,High
10035450,25.0,yes,reliability,1,Europe,UK,Premier,consumer,< 5000,True,False,False,Jenny,Chen,jenny4@adventure-works.com,High
10041993,9.0,no,features,2,Europe,France,Premier,consumer,5000 - 50000,True,True,True,Jorge,Sun,jorge15@adventure-works.com,Low
10044398,6.0,no,reliability,9,Europe,UK,Premier,consumer,5000 - 50000,True,False,False,Victoria,Morgan,victoria30@adventure-works.com,Low
